id,batchID,batchIDLastChangedAt,bonus,bonusLastChangedAt,decision,decisionLastChangedAt,gameID,gameIDLastChangedAt,playerID,playerIDLastChangedAt,roundID,roundIDLastChangedAt
01KC7AAZ04YE9M1RY78JJ9H8KC,01KC79VH8D3XDVE6Y37QAVSJQX,2025-12-11T18:21:24.868967167Z,0,2025-12-11T18:21:28.541373677Z,A,2025-12-11T18:21:27.164076326Z,01KC79VHBZ10QQXP0BWPHPEQ88,2025-12-11T18:21:24.868967167Z,01KC79W51Q0GQDX7Z8G2F8XC3N,2025-12-11T18:21:24.868967167Z,01KC79ZGBZDQPMDYBKPV3KX179,2025-12-11T18:21:24.868967167Z
01KC7AXDJRM4NE6SRYTAJMECQR,01KC79VJKE866YDMKWKSSCRSG8,2025-12-11T18:31:29.624276907Z,0,2025-12-11T18:31:44.114172028Z,D,2025-12-11T18:31:34.701888904Z,01KC79VK0HYCMYG94EPY3TV8PH,2025-12-11T18:31:29.624276907Z,01KC7A5GT6H5TCTEA2VECMEPXZ,2025-12-11T18:31:29.624276907Z,01KC7AE89Y672PWA56RS3SMZYH,2025-12-11T18:31:29.624276907Z
01KC7AP3ZB3XRCPQH5YJJ04JSA,01KC79VJKE866YDMKWKSSCRSG8,2025-12-11T18:27:30.41122814Z,0,2025-12-11T18:27:58.897862752Z,B,2025-12-11T18:27:55.196746711Z,01KC79VK0HYCMYG94EPY3TV8PH,2025-12-11T18:27:30.41122814Z,01KC7A637SDW3PJEGE6BSF4C0Q,2025-12-11T18:27:30.41122814Z,01KC7AE82NRCNVB7PFTEJWQ0NY,2025-12-11T18:27:30.41122814Z
01KC79DDFRD1X2A9KMM4GA4ATT,01KC792RSWBXR1CBEJH052NEY8,2025-12-11T18:05:16.66502601Z,29,2025-12-11T18:05:19.71322301Z,D,2025-12-11T18:05:18.236649201Z,01KC792RTASY0JSKRRE5K8E1F9,2025-12-11T18:05:16.66502601Z,01KC798AXBJNYSY9QD94M2Z2W4,2025-12-11T18:05:16.66502601Z,01KC79C6FMB24Z68AF3WR2TV2B,2025-12-11T18:05:16.66502601Z
01KC79P8NXV6MWJ4N41SQE9SZC,01KC792S5XKA02FKX43NFPRQY2,2025-12-11T18:10:06.654019087Z,12,2025-12-11T18:10:09.249057663Z,C,2025-12-11T18:10:08.023811692Z,01KC792S662BJ5HPY24M0VV8VJ,2025-12-11T18:10:06.654019087Z,01KC79EZNG9TKMRXJ42Q2PD9ZM,2025-12-11T18:10:06.654019087Z,01KC79HQBCMW0AE1TBCJSB0HZ1,2025-12-11T18:10:06.654019087Z
01KC79QK12ED41TQ88BMZYSV5X,01KC792KZR2KPNFT8RETH9PVJY,2025-12-11T18:10:50.01830812Z,22,2025-12-11T18:10:52.584028501Z,C,2025-12-11T18:10:52.543553423Z,01KC792M0BM7GTS3CCE5Y5ZV08,2025-12-11T18:10:50.01830812Z,01KC79G14XK1NG6DCJEPA48E3G,2025-12-11T18:10:50.01830812Z,01KC79M3M95S7YA06EB9A3Q6PP,2025-12-11T18:10:50.01830812Z
01KC79T8NSVZ8SHSFCK8K3WYQ7,01KC792P4XAE965E30E0MR6EDR,2025-12-11T18:12:17.721764681Z,12,2025-12-11T18:12:19.07403951Z,C,2025-12-11T18:12:19.036866573Z,01KC792P58W4CSJFC6SH7MP77N,2025-12-11T18:12:17.721764681Z,01KC79FVZJ8N912QXJ50TRT1T9,2025-12-11T18:12:17.721764681Z,01KC79NZ12A352FFYYXXZCSNT3,2025-12-11T18:12:17.721764681Z
01KC7AMWCNS612918AV1WZ3N6S,01KC79VJKE866YDMKWKSSCRSG8,2025-12-11T18:26:49.877802503Z,19,2025-12-11T18:27:17.675560371Z,D,2025-12-11T18:27:17.556932279Z,01KC79VK0HYCMYG94EPY3TV8PH,2025-12-11T18:26:49.877802503Z,01KC7A637SDW3PJEGE6BSF4C0Q,2025-12-11T18:26:49.877802503Z,01KC7AE81KDZTYMB3BY5AYCJBG,2025-12-11T18:26:49.877802503Z
01KC7A0910PJAJXYXGHTHSSJM3,01KC79Q50SQ8H9GXYFGG5PGKA0,2025-12-11T18:15:34.688624298Z,,,A,2025-12-11T18:16:36.782878331Z,01KC79Q51TSE0QP3RTFEE09C80,2025-12-11T18:15:34.688624298Z,01KC79J4CZPCPM11HP3329C7P5,2025-12-11T18:15:34.688624298Z,01KC79X6RW7MMW8RHJGXYQMPP1,2025-12-11T18:15:34.688624298Z
01KC79PENKGHPYPP26NAZ6RTWK,01KC792NB401Z43FH75BN7VEQG,2025-12-11T18:10:12.787203661Z,0,2025-12-11T18:10:24.540130947Z,C,2025-12-11T18:10:17.341081606Z,01KC792NBGNJFX9E924E6B4P1D,2025-12-11T18:10:12.787203661Z,01KC79G73DX1BWBNNZBRW537F6,2025-12-11T18:10:12.787203661Z,01KC79MA7DX2K5HGPVEW7BZ9EJ,2025-12-11T18:10:12.787203661Z
01KC79R3HX51CCAXW8E28DNHR9,01KC792P4XAE965E30E0MR6EDR,2025-12-11T18:11:06.941627909Z,10,2025-12-11T18:11:12.071868464Z,B,2025-12-11T18:11:10.505533384Z,01KC792P58W4CSJFC6SH7MP77N,2025-12-11T18:11:06.941627909Z,01KC79F987YV6FKV0XWS3WEP6M,2025-12-11T18:11:06.941627909Z,01KC79NYZP0N06PNGTQ36C8XEW,2025-12-11T18:11:06.941627909Z
01KC79RX78SY28B8H92TXEANSZ,01KC792PXGTWWGJ3W8WN91YRG2,2025-12-11T18:11:33.225037009Z,22,2025-12-11T18:11:41.189562566Z,C,2025-12-11T18:11:38.664038839Z,01KC792PXTR0N6KYBS1YKZHZ15,2025-12-11T18:11:33.225037009Z,01KC79G8091JHS7S2PA0X7BWZD,2025-12-11T18:11:33.225037009Z,01KC79PT8FMBMCZSQP9VDEHG4V,2025-12-11T18:11:33.225037009Z
01KC79VMQR8VK5GY1NMYGGM9D4,01KC792NB401Z43FH75BN7VEQG,2025-12-11T18:13:02.840640336Z,29,2025-12-11T18:14:00.089084329Z,D,2025-12-11T18:13:04.177148927Z,01KC792NBGNJFX9E924E6B4P1D,2025-12-11T18:13:02.840640336Z,01KC79G73DX1BWBNNZBRW537F6,2025-12-11T18:13:02.840640336Z,01KC79MA96159HPBS52VZPSKAH,2025-12-11T18:13:02.840640336Z
01KC79WSMXKZ5E7X3TQFAR4JJE,01KC792QK3NQ9YQBMVC4J2ZJYJ,2025-12-11T18:13:40.637727634Z,0,2025-12-11T18:14:31.69799449Z,C,2025-12-11T18:14:31.625953908Z,01KC792QKEWXFRRJ193215MS3Y,2025-12-11T18:13:40.637727634Z,01KC79GNS1S2AW9A3YTCFXMHYJ,2025-12-11T18:13:40.637727634Z,01KC79RHEXDFBDYSWKJNX7TRDE,2025-12-11T18:13:40.637727634Z
01KC7A62SWFX77564ZT67G2CFC,01KC79VJ1XZ02D6PCVP5WH7QJ5,2025-12-11T18:18:44.924776294Z,22,2025-12-11T18:18:52.800540862Z,C,2025-12-11T18:18:49.441399493Z,01KC79VJ6S95MS6XD8D1HAJ57N,2025-12-11T18:18:44.924776294Z,01KC79JH0R6P4AJXEP9MB1KQ0F,2025-12-11T18:18:44.924776294Z,01KC7A4YZZSHP7XZC12VEGPEDM,2025-12-11T18:18:44.924776294Z
01KC79KWGVNTDTQPCTTJ3K5P8M,01KC792RDGGK8CDH8Q95GZY5QB,2025-12-11T18:08:48.667587498Z,29,2025-12-11T18:08:50.230829083Z,D,2025-12-11T18:08:50.037452329Z,01KC792RDTTPADJ08M6VFTYHNX,2025-12-11T18:08:48.667587498Z,01KC79F1NBN201MMNWZF2EF0XJ,2025-12-11T18:08:48.667587498Z,01KC79GJX1KMBGBC4T3QKRADVB,2025-12-11T18:08:48.667587498Z
01KC79QD0N9WDFGJVH8PGTFXK9,01KC792KZR2KPNFT8RETH9PVJY,2025-12-11T18:10:43.861063189Z,29,2025-12-11T18:10:45.748879785Z,D,2025-12-11T18:10:45.004206203Z,01KC792M0BM7GTS3CCE5Y5ZV08,2025-12-11T18:10:43.861063189Z,01KC79G14XK1NG6DCJEPA48E3G,2025-12-11T18:10:43.861063189Z,01KC79M3M6ZM2MSGK3HX4HJ9TZ,2025-12-11T18:10:43.861063189Z
01KC79S5SMCQZK563G82APBTW6,01KC792PRTZHWRJ2KMDQQMG00W,2025-12-11T18:11:42.005006472Z,29,2025-12-11T18:12:40.557293475Z,D,2025-12-11T18:12:40.274393569Z,01KC792PS59W7MMQWZYWR4N84V,2025-12-11T18:11:42.005006472Z,01KC79EQ5VGND62AJQKN8RW603,2025-12-11T18:11:42.005006472Z,01KC79KPPD3E0BHF7438QNR3MK,2025-12-11T18:11:42.005006472Z
01KC7A090BDXP3GEPZ883TSXEH,01KC79Q50SQ8H9GXYFGG5PGKA0,2025-12-11T18:15:34.667089179Z,,,,,01KC79Q51TSE0QP3RTFEE09C80,2025-12-11T18:15:34.667089179Z,01KC79HER2FGGR3BXPEB7P7248,2025-12-11T18:15:34.667089179Z,01KC79X6RW7MMW8RHJGXYQMPP1,2025-12-11T18:15:34.667089179Z
01KC7A6155957157PXDS3VVD0X,01KC79VHM39RKDQ5AVAA0Z0XN2,2025-12-11T18:18:43.237406042Z,12,2025-12-11T18:18:46.903788908Z,C,2025-12-11T18:18:46.367525402Z,01KC79VHQXS5144TA5BP0D53S4,2025-12-11T18:18:43.237406042Z,01KC79VA8M98QPTD70XDPZ3WPD,2025-12-11T18:18:43.237406042Z,01KC7A0X9XGVZ0BRSA16T4DF0S,2025-12-11T18:18:43.237406042Z
01KC7A8K02VSWHGPZ7P2CA4M6D,01KC79VHVA3W05MJ5T7R51WJGB,2025-12-11T18:20:07.042103018Z,10,2025-12-11T18:20:22.717066876Z,A,2025-12-11T18:20:22.614066557Z,01KC79VJ1C3ZDY5HF0N9GH13VS,2025-12-11T18:20:07.042103018Z,01KC79S4E338TQNHPJA57N6PRE,2025-12-11T18:20:07.042103018Z,01KC7A2DXFND9K2B9FWBVPMBC5,2025-12-11T18:20:07.042103018Z
01KC79KCEPJDPAZRSBY94ZCZZH,01KC792RDGGK8CDH8Q95GZY5QB,2025-12-11T18:08:32.214813239Z,29,2025-12-11T18:08:34.07466738Z,D,2025-12-11T18:08:34.060534597Z,01KC792RDTTPADJ08M6VFTYHNX,2025-12-11T18:08:32.214813239Z,01KC79F1NBN201MMNWZF2EF0XJ,2025-12-11T18:08:32.214813239Z,01KC79GJXFCFJJJX5H0HSA5S26,2025-12-11T18:08:32.214813239Z
01KC79Q7WX7ZBDX4H6YD6DDH54,01KC792NT3GNWPDN4K2DAPSNHC,2025-12-11T18:10:38.621637005Z,29,2025-12-11T18:10:42.989618434Z,D,2025-12-11T18:10:39.88083851Z,01KC792NTEQ8JKXK344BFAF58E,2025-12-11T18:10:38.621637005Z,01KC79FFZCYEFXMZGEYF857PHT,2025-12-11T18:10:38.621637005Z,01KC79N3E371M6G5DFD142DSKV,2025-12-11T18:10:38.621637005Z
01KC79R3207ZXDJBV72V221KN8,01KC792NT3GNWPDN4K2DAPSNHC,2025-12-11T18:11:06.432725936Z,22,2025-12-11T18:11:11.83860666Z,C,2025-12-11T18:11:07.731837581Z,01KC792NTEQ8JKXK344BFAF58E,2025-12-11T18:11:06.432725936Z,01KC79HAYC0GW9EB6ESCFZWCXF,2025-12-11T18:11:06.432725936Z,01KC79N3ES0XQGE3VBGFWZVJ7Q,2025-12-11T18:11:06.432725936Z
01KC79RF07W78P772539FPFQZ6,01KC792KZR2KPNFT8RETH9PVJY,2025-12-11T18:11:18.663957559Z,22,2025-12-11T18:11:20.68743148Z,C,2025-12-11T18:11:20.013734514Z,01KC792M0BM7GTS3CCE5Y5ZV08,2025-12-11T18:11:18.663957559Z,01KC79G14XK1NG6DCJEPA48E3G,2025-12-11T18:11:18.663957559Z,01KC79M3MQ5YKAXVVY0EJRPESD,2025-12-11T18:11:18.663957559Z
01KC79XC8QMK6GCMSKD1NSBKE4,01KC79Q50SQ8H9GXYFGG5PGKA0,2025-12-11T18:13:59.703126745Z,10,2025-12-11T18:14:08.930914886Z,B,2025-12-11T18:14:06.029980622Z,01KC79Q51TSE0QP3RTFEE09C80,2025-12-11T18:13:59.703126745Z,01KC79J4CZPCPM11HP3329C7P5,2025-12-11T18:13:59.703126745Z,01KC79X6R7XJPDQE136VH544S6,2025-12-11T18:13:59.703126745Z
01KC79XD2K7BFF19B7PZRAWTE7,01KC792R3GAQ93Y2KWRDZ6PHKT,2025-12-11T18:14:00.531572267Z,22,2025-12-11T18:14:03.295404663Z,C,2025-12-11T18:14:03.219425381Z,01KC792R3VN56ANE0EJ3WM1V55,2025-12-11T18:14:00.531572267Z,01KC79MP2326D39SYQE8CY2BC7,2025-12-11T18:14:00.531572267Z,01KC79S077GHR3H3R3SFADS78B,2025-12-11T18:14:00.531572267Z
01KC7AEYJ9YTV9J1H000GTD28M,01KC79VJ7VQR2HR116V55XY14K,2025-12-11T18:23:35.497296589Z,12,2025-12-11T18:23:41.571894187Z,C,2025-12-11T18:23:40.17990831Z,01KC79VJDQXC2W66T6DBS0M1ZZ,2025-12-11T18:23:35.497296589Z,01KC7A32NK8ATF83E3BG0K24Q8,2025-12-11T18:23:35.497296589Z,01KC7A7HAD8AT0Z9JXZNNQGBN8,2025-12-11T18:23:35.497296589Z
01KC7AGMNXBJCXF9T8PTZV42WF,01KC79VJ1XZ02D6PCVP5WH7QJ5,2025-12-11T18:24:30.909352044Z,12,2025-12-11T18:24:38.247492473Z,C,2025-12-11T18:24:33.996521651Z,01KC79VJ6S95MS6XD8D1HAJ57N,2025-12-11T18:24:30.909352044Z,01KC79JH0R6P4AJXEP9MB1KQ0F,2025-12-11T18:24:30.909352044Z,01KC7A4Z943PGCRJ9129814766,2025-12-11T18:24:30.909352044Z
01KC79NQC397GQV1B13T7NKBHW,01KC792NHQWGSTE39SGFFP76GE,2025-12-11T18:09:48.931234389Z,10,2025-12-11T18:09:56.22597669Z,B,2025-12-11T18:09:56.198689111Z,01KC792NJ42D4D8E76QXEYJGPD,2025-12-11T18:09:48.931234389Z,01KC79GYAFSP28S2CYRE337WFE,2025-12-11T18:09:48.931234389Z,01KC79MS9325R6MTVV51RTJWZW,2025-12-11T18:09:48.931234389Z
01KC79Q1H588CNKQ69RGF4A50K,01KC792RZXSW2VJJ9MYY3HWKT7,2025-12-11T18:10:32.10161029Z,0,2025-12-11T18:10:37.307922022Z,A,2025-12-11T18:10:33.459637956Z,01KC792S06J6QXCJ8HVDY29CGM,2025-12-11T18:10:32.10161029Z,01KC79ETZGJTNY1SR916TX5BKW,2025-12-11T18:10:32.10161029Z,01KC79HBF00S0SXFNF3XMS45TE,2025-12-11T18:10:32.10161029Z
01KC79QEPDHBXS6XMANWVWKRZ3,01KC792NB401Z43FH75BN7VEQG,2025-12-11T18:10:45.581396849Z,0,2025-12-11T18:10:58.784208378Z,D,2025-12-11T18:10:58.543302489Z,01KC792NBGNJFX9E924E6B4P1D,2025-12-11T18:10:45.581396849Z,01KC79G73DX1BWBNNZBRW537F6,2025-12-11T18:10:45.581396849Z,01KC79MA86QKAP41FW7M0TE0AR,2025-12-11T18:10:45.581396849Z
01KC79QHMAEBYPNPSWMPPAQBJV,01KC792RZXSW2VJJ9MYY3HWKT7,2025-12-11T18:10:48.586651749Z,10,2025-12-11T18:10:51.38118048Z,A,2025-12-11T18:10:50.009940016Z,01KC792S06J6QXCJ8HVDY29CGM,2025-12-11T18:10:48.586651749Z,01KC79ETZGJTNY1SR916TX5BKW,2025-12-11T18:10:48.586651749Z,01KC79HBF3G8EATY00SD38M266,2025-12-11T18:10:48.586651749Z
01KC79V3CTCX7JAMFVHD22VFM6,01KC792PRTZHWRJ2KMDQQMG00W,2025-12-11T18:12:45.082185874Z,0,2025-12-11T18:12:48.759292531Z,D,2025-12-11T18:12:48.705443052Z,01KC792PS59W7MMQWZYWR4N84V,2025-12-11T18:12:45.082185874Z,01KC79E198HBBFT474WAZVAMA1,2025-12-11T18:12:45.082185874Z,01KC79KPPTM5A20Q4FXSP595BX,2025-12-11T18:12:45.082185874Z
01KC7AVAY0Q7J1WZP834JECNHR,01KC79VJKE866YDMKWKSSCRSG8,2025-12-11T18:30:21.376829208Z,10,2025-12-11T18:30:45.953753294Z,A,2025-12-11T18:30:45.826227529Z,01KC79VK0HYCMYG94EPY3TV8PH,2025-12-11T18:30:21.376829208Z,01KC7A637SDW3PJEGE6BSF4C0Q,2025-12-11T18:30:21.376829208Z,01KC7AE87WJ3CDHNM7REG0R95J,2025-12-11T18:30:21.376829208Z
01KC7AE1VY6ZAAXWFPR94F43JA,01KC79VJE7CNPF3WFGNWFS1AX9,2025-12-11T18:23:06.110173645Z,10,2025-12-11T18:23:30.981419286Z,A,2025-12-11T18:23:17.246681313Z,01KC79VJRN83Z6TJ4WRC66DE0Y,2025-12-11T18:23:06.110173645Z,01KC7A1KQ313ZNXQCVJ2X1ACYZ,2025-12-11T18:23:06.110173645Z,01KC7AADKZW9NJTFXZNAKB91S9,2025-12-11T18:23:06.110173645Z
01KC7A09EHF8MYWT1TXM1303T8,01KC792QR6XXN61ZXWP8M9MPK8,2025-12-11T18:15:35.121330046Z,29,2025-12-11T18:15:38.655144209Z,D,2025-12-11T18:15:36.960441524Z,01KC792QRJCW2RMKD50WKTBMJB,2025-12-11T18:15:35.121330046Z,01KC79HDXZXQHKQG73XVPYYATJ,2025-12-11T18:15:35.121330046Z,01KC79RQATM4GMJGFT2NFGRZE8,2025-12-11T18:15:35.121330046Z
01KC7A0VQ83ZWFBJ22PX5GKQQK,01KC79Q9731QPJ5QS5ZM23RYR5,2025-12-11T18:15:53.832113461Z,0,2025-12-11T18:16:02.731622162Z,D,2025-12-11T18:15:59.769794271Z,01KC79Q99654F9ET04XN20XZEB,2025-12-11T18:15:53.832113461Z,01KC79MEVDC6YXX778NYECD3DD,2025-12-11T18:15:53.832113461Z,01KC79WY6VBZEN75X9YTFA70FR,2025-12-11T18:15:53.832113461Z
01KC79CRA7Q9KTAXWFYS18NVG7,01KC792RSWBXR1CBEJH052NEY8,2025-12-11T18:04:54.983300147Z,22,2025-12-11T18:04:58.347040764Z,C,2025-12-11T18:04:57.722533571Z,01KC792RTASY0JSKRRE5K8E1F9,2025-12-11T18:04:54.983300147Z,01KC798AXBJNYSY9QD94M2Z2W4,2025-12-11T18:04:54.983300147Z,01KC79C6FHFKGB6X0SST5HR0WQ,2025-12-11T18:04:54.983300147Z
01KC79PPZAPKBSTTHN910PNSMB,01KC792Q82X2T1YA3GQS9WQQTM,2025-12-11T18:10:21.290506906Z,12,2025-12-11T18:10:31.525677112Z,C,2025-12-11T18:10:23.914190582Z,01KC792Q8CHHGA8FER6C9SCFBH,2025-12-11T18:10:21.290506906Z,01KC79ENS0X8DN45NJYZF1KKZR,2025-12-11T18:10:21.290506906Z,01KC79K4WWT5GZ5NTNC2KNRYEG,2025-12-11T18:10:21.290506906Z
01KC79R9CHVDQ8H5FQQ3MZ3PHD,01KC792KZR2KPNFT8RETH9PVJY,2025-12-11T18:11:12.913549187Z,29,2025-12-11T18:11:15.955545019Z,D,2025-12-11T18:11:15.913359463Z,01KC792M0BM7GTS3CCE5Y5ZV08,2025-12-11T18:11:12.913549187Z,01KC79G14XK1NG6DCJEPA48E3G,2025-12-11T18:11:12.913549187Z,01KC79M3MK3WCF62YMT1Q9FXQK,2025-12-11T18:11:12.913549187Z
01KC79RWRGZSGDFSKPBKHS0SRX,01KC792NHQWGSTE39SGFFP76GE,2025-12-11T18:11:32.752980784Z,20,2025-12-11T18:11:53.761833919Z,B,2025-12-11T18:11:53.709261976Z,01KC792NJ42D4D8E76QXEYJGPD,2025-12-11T18:11:32.752980784Z,01KC79GYAFSP28S2CYRE337WFE,2025-12-11T18:11:32.752980784Z,01KC79MSAMCYY97FXG60M9S0RB,2025-12-11T18:11:32.752980784Z
01KC79TY53YZJXGPCQ44T0HDDQ,01KC792NHQWGSTE39SGFFP76GE,2025-12-11T18:12:39.715852982Z,0,2025-12-11T18:12:45.984816835Z,A,2025-12-11T18:12:43.56796306Z,01KC792NJ42D4D8E76QXEYJGPD,2025-12-11T18:12:39.715852982Z,01KC79FPJDMB15RFN8WJV95WFR,2025-12-11T18:12:39.715852982Z,01KC79MSAAGZKBBYXB4QQKYZ47,2025-12-11T18:12:39.715852982Z
01KC7AY9AG8XKWNEYD1HRZJ5FV,01KC79VJKE866YDMKWKSSCRSG8,2025-12-11T18:31:58.032527977Z,12,2025-12-11T18:32:15.065067686Z,C,2025-12-11T18:32:02.913445574Z,01KC79VK0HYCMYG94EPY3TV8PH,2025-12-11T18:31:58.032527977Z,01KC7A5GT6H5TCTEA2VECMEPXZ,2025-12-11T18:31:58.032527977Z,01KC7AE8AZ9Y456MT00DEPMGXB,2025-12-11T18:31:58.032527977Z
01KC79J92KFV1VW5EK85FVHSE7,01KC792RZXSW2VJJ9MYY3HWKT7,2025-12-11T18:07:55.987532123Z,19,2025-12-11T18:08:04.196070063Z,D,2025-12-11T18:08:01.708867937Z,01KC792S06J6QXCJ8HVDY29CGM,2025-12-11T18:07:55.987532123Z,01KC79AZHPWTK69BY5J67B7E59,2025-12-11T18:07:55.987532123Z,01KC79HBEHVTYGJBAMF53CZ5R6,2025-12-11T18:07:55.987532123Z
01KC79S8P3H3AXMER41C2PHA16,01KC792NT3GNWPDN4K2DAPSNHC,2025-12-11T18:11:44.96399179Z,22,2025-12-11T18:11:46.504313705Z,C,2025-12-11T18:11:46.31490924Z,01KC792NTEQ8JKXK344BFAF58E,2025-12-11T18:11:44.96399179Z,01KC79HAYC0GW9EB6ESCFZWCXF,2025-12-11T18:11:44.96399179Z,01KC79N3FH0C210EYV9EDF95B0,2025-12-11T18:11:44.96399179Z
01KC79W88CS6X1HE7PYMCD21DR,01KC792PXGTWWGJ3W8WN91YRG2,2025-12-11T18:13:22.828494813Z,29,2025-12-11T18:13:33.195241737Z,D,2025-12-11T18:13:24.85787036Z,01KC792PXTR0N6KYBS1YKZHZ15,2025-12-11T18:13:22.828494813Z,01KC79F5KVWH11A1HGCQZ9K72R,2025-12-11T18:13:22.828494813Z,01KC79PTB58YNTBKK1PPR2MBCY,2025-12-11T18:13:22.828494813Z
01KC7A47RZWQETB421DAH6TV1K,01KC79VHM39RKDQ5AVAA0Z0XN2,2025-12-11T18:17:44.479433135Z,10,2025-12-11T18:17:51.196321374Z,A,2025-12-11T18:17:48.908567682Z,01KC79VHQXS5144TA5BP0D53S4,2025-12-11T18:17:44.479433135Z,01KC79VX4YMXCPQF7J5T6S5JJH,2025-12-11T18:17:44.479433135Z,01KC7A0X6W1WP54476ADTGK912,2025-12-11T18:17:44.479433135Z
01KC7AD3CR3WWRW38Q4G4SQZKZ,01KC79VJ7VQR2HR116V55XY14K,2025-12-11T18:22:34.904771505Z,19,2025-12-11T18:22:40.164352818Z,D,2025-12-11T18:22:39.377068638Z,01KC79VJDQXC2W66T6DBS0M1ZZ,2025-12-11T18:22:34.904771505Z,01KC79YVX8PSX2NTZ222FJ32NZ,2025-12-11T18:22:34.904771505Z,01KC7A7HD989KGBMNGG2N8AKJ4,2025-12-11T18:22:34.904771505Z
01KC79ZZYYWY0S7MST00TZ45JA,01KC792PA4EJ6B9N1NVAP206ZD,2025-12-11T18:15:25.406369726Z,22,2025-12-11T18:15:33.754849551Z,C,2025-12-11T18:15:29.681342388Z,01KC792PAG0VBJYH8A5GGYPASS,2025-12-11T18:15:25.406369726Z,01KC79GH487QQARMV8E7TJ7T2Z,2025-12-11T18:15:25.406369726Z,01KC79PBMT7HY56VESP0XYC695,2025-12-11T18:15:25.406369726Z
01KC7A0ENTW561ZQ3P7H9092MJ,01KC792PA4EJ6B9N1NVAP206ZD,2025-12-11T18:15:40.474844689Z,29,2025-12-11T18:15:43.729176888Z,D,2025-12-11T18:15:43.402360833Z,01KC792PAG0VBJYH8A5GGYPASS,2025-12-11T18:15:40.474844689Z,01KC79KA2QTXFQREVVACC2JAWT,2025-12-11T18:15:40.474844689Z,01KC79PBN3WXTKJ2GG8K8QRG7H,2025-12-11T18:15:40.474844689Z
01KC7A4JM7E1677DDXYKVNMH2G,01KC79Q5TFKGNAN8RQVVBH04JK,2025-12-11T18:17:55.591351489Z,10,2025-12-11T18:17:59.325869379Z,A,2025-12-11T18:17:58.532908374Z,01KC79Q5VKEKA6F68YHYY2PTG3,2025-12-11T18:17:55.591351489Z,01KC79MW7H7X45AY5T7G8TZJ44,2025-12-11T18:17:55.591351489Z,01KC79XVFVG40NCS33T6QWXWY1,2025-12-11T18:17:55.591351489Z
01KC79JBA75EENGN74QJ52MB39,01KC792RDGGK8CDH8Q95GZY5QB,2025-12-11T18:07:58.279449039Z,0,2025-12-11T18:08:02.639940729Z,D,2025-12-11T18:07:59.774148796Z,01KC792RDTTPADJ08M6VFTYHNX,2025-12-11T18:07:58.279449039Z,01KC79F1NBN201MMNWZF2EF0XJ,2025-12-11T18:07:58.279449039Z,01KC79GJX81SDMNRWYQ5PNR01B,2025-12-11T18:07:58.279449039Z
01KC79QQVNVCAD7QQHSK7JV6HF,01KC792QXFDTTSEYSKJSE46MFT,2025-12-11T18:10:54.965235938Z,29,2025-12-11T18:10:57.616254938Z,D,2025-12-11T18:10:57.568993768Z,01KC792QXT26YC6BEFZ6Z9RW21,2025-12-11T18:10:54.965235938Z,01KC79GGQVV2F88NW7MBP8PDXB,2025-12-11T18:10:54.965235938Z,01KC79JWSHGNJRQTY9GHRCC997,2025-12-11T18:10:54.965235938Z
01KC79RPQK6CC4Y8ANZYPHH8FM,01KC792PMN6AE3E5M91Z7BDJS6,2025-12-11T18:11:26.579561602Z,0,2025-12-11T18:11:34.137276111Z,A,2025-12-11T18:11:32.338306671Z,01KC792PN2B9Z90QKN7KTG1F5T,2025-12-11T18:11:26.579561602Z,01KC79H6RT5T3CXH090C3TDFH6,2025-12-11T18:11:26.579561602Z,01KC79PQA7BTNB68PPEXPEJ4ZQ,2025-12-11T18:11:26.579561602Z
01KC79TFXAPHE7KWBX2K2NQ961,01KC792Q82X2T1YA3GQS9WQQTM,2025-12-11T18:12:25.130551834Z,22,2025-12-11T18:12:28.660320167Z,C,2025-12-11T18:12:26.928365222Z,01KC792Q8CHHGA8FER6C9SCFBH,2025-12-11T18:12:25.130551834Z,01KC79ENS0X8DN45NJYZF1KKZR,2025-12-11T18:12:25.130551834Z,01KC79K4W2TTDGECBKBZ6NB2X0,2025-12-11T18:12:25.130551834Z
01KC79V5725BAJVC9KS466YJNK,01KC792R3GAQ93Y2KWRDZ6PHKT,2025-12-11T18:12:46.946789937Z,10,2025-12-11T18:12:54.115228552Z,A,2025-12-11T18:12:53.828401316Z,01KC792R3VN56ANE0EJ3WM1V55,2025-12-11T18:12:46.946789937Z,01KC79GWXG2AN5SGG1MDP4PN8P,2025-12-11T18:12:46.946789937Z,01KC79S05D9V9CBEHJ4DXN9V42,2025-12-11T18:12:46.946789937Z
01KC7A6T7KYH00PRKW2JF8SCVV,01KC79VH8D3XDVE6Y37QAVSJQX,2025-12-11T18:19:08.915084309Z,22,2025-12-11T18:19:52.614076654Z,C,2025-12-11T18:19:52.542299103Z,01KC79VHBZ10QQXP0BWPHPEQ88,2025-12-11T18:19:08.915084309Z,01KC79VM9MJR7NCG9CNRZ8RRM0,2025-12-11T18:19:08.915084309Z,01KC79ZG8JNC5GGAG6JV094D4H,2025-12-11T18:19:08.915084309Z
