id,batchID,batchIDLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,name,nameLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt
01KC79GMK9XQ8BT3GHRG5KESVS,01KC792RKV2EEPDB2VKNCS5H0N,2025-12-11T18:07:02.249175852Z,false,2025-12-11T18:07:02.249175852Z,01KC792RM5H8250G7S7JGPBJ2K,2025-12-11T18:07:02.249175852Z,7,2025-12-11T18:07:02.249175852Z,Round 7,2025-12-11T18:07:02.249175852Z,2,2025-12-11T18:07:02.456724396Z,false,2025-12-11T18:07:02.249175852Z
01KC79RHD6RMMSX0MW1167BZ8S,01KC792QK3NQ9YQBMVC4J2ZJYJ,2025-12-11T18:11:21.12633352Z,true,2025-12-11T18:12:01.905656043Z,01KC792QKEWXFRRJ193215MS3Y,2025-12-11T18:11:21.12633352Z,0,2025-12-11T18:11:21.12633352Z,Round 0,2025-12-11T18:11:21.12633352Z,2,2025-12-11T18:11:21.372843959Z,true,2025-12-11T18:11:23.017028849Z
01KC79ZG5SK0M08540K6FVQ1B9,01KC79VH8D3XDVE6Y37QAVSJQX,2025-12-11T18:15:09.241175359Z,true,2025-12-11T18:18:16.635008091Z,01KC79VHBZ10QQXP0BWPHPEQ88,2025-12-11T18:15:09.241175359Z,2,2025-12-11T18:15:09.241175359Z,Round 2,2025-12-11T18:15:09.241175359Z,2,2025-12-11T18:15:09.749344555Z,true,2025-12-11T18:17:57.293319099Z
01KC7AE88YNM90HW81JVTMBV9H,01KC79VJKE866YDMKWKSSCRSG8,2025-12-11T18:23:12.670091227Z,true,2025-12-11T18:31:29.478638021Z,01KC79VK0HYCMYG94EPY3TV8PH,2025-12-11T18:23:12.670091227Z,10,2025-12-11T18:23:12.670091227Z,Round 10,2025-12-11T18:23:12.670091227Z,2,2025-12-11T18:23:14.048784473Z,true,2025-12-11T18:30:55.512944165Z
01KC7BNFT0KJXYV4B7D40QB9TS,01KC79X2YHB00QNBFZQY5QH2DZ,2025-12-11T18:44:38.336849016Z,true,2025-12-11T18:51:58.098012666Z,01KC79X3KPYBRKKGVN4JT64MTF,2025-12-11T18:44:38.336849016Z,10,2025-12-11T18:44:38.336849016Z,Round 10,2025-12-11T18:44:38.336849016Z,2,2025-12-11T18:44:40.046099292Z,true,2025-12-11T18:51:33.830011824Z
01KC79XVJGMFTZ4A19JMKH8H2Z,01KC79Q5TFKGNAN8RQVVBH04JK,2025-12-11T18:14:15.376132531Z,true,2025-12-11T18:16:53.139454956Z,01KC79Q5VKEKA6F68YHYY2PTG3,2025-12-11T18:14:15.376132531Z,4,2025-12-11T18:14:15.376132531Z,Round 4,2025-12-11T18:14:15.376132531Z,2,2025-12-11T18:14:15.931929631Z,true,2025-12-11T18:16:32.310239906Z
01KC7A0XEH3JK0HGBCM1813TQQ,01KC79VHM39RKDQ5AVAA0Z0XN2,2025-12-11T18:15:55.601587315Z,false,2025-12-11T18:15:55.601587315Z,01KC79VHQXS5144TA5BP0D53S4,2025-12-11T18:15:55.601587315Z,10,2025-12-11T18:15:55.601587315Z,Round 10,2025-12-11T18:15:55.601587315Z,2,2025-12-11T18:15:56.704350035Z,false,2025-12-11T18:15:55.601587315Z
01KC79M3M0T5QXVWZYSBEAPAHS,01KC792KZR2KPNFT8RETH9PVJY,2025-12-11T18:08:55.936743127Z,true,2025-12-11T18:09:35.371025123Z,01KC792M0BM7GTS3CCE5Y5ZV08,2025-12-11T18:08:55.936743127Z,1,2025-12-11T18:08:55.936743127Z,Round 1,2025-12-11T18:08:55.936743127Z,2,2025-12-11T18:08:56.01963448Z,true,2025-12-11T18:09:24.596805187Z
01KC79M3MDCCJQP9BDH3DHGGCP,01KC792KZR2KPNFT8RETH9PVJY,2025-12-11T18:08:55.949211083Z,true,2025-12-11T18:11:04.184672253Z,01KC792M0BM7GTS3CCE5Y5ZV08,2025-12-11T18:08:55.949211083Z,9,2025-12-11T18:08:55.949211083Z,Round 9,2025-12-11T18:08:55.949211083Z,2,2025-12-11T18:08:56.18976381Z,true,2025-12-11T18:10:56.602332881Z
01KC79MA9JXNXHTVS9MN0GNBGR,01KC792NB401Z43FH75BN7VEQG,2025-12-11T18:09:02.770581504Z,true,2025-12-11T18:14:44.417222911Z,01KC792NBGNJFX9E924E6B4P1D,2025-12-11T18:09:02.770581504Z,11,2025-12-11T18:09:02.770581504Z,Round 11,2025-12-11T18:09:02.770581504Z,2,2025-12-11T18:09:03.101507927Z,true,2025-12-11T18:14:33.900112729Z
01KC79PTBSS9JPA4TKZ8ZVX8G1,01KC792PXGTWWGJ3W8WN91YRG2,2025-12-11T18:10:24.761153046Z,true,2025-12-11T18:13:13.001524691Z,01KC792PXTR0N6KYBS1YKZHZ15,2025-12-11T18:10:24.761153046Z,4,2025-12-11T18:10:24.761153046Z,Round 4,2025-12-11T18:10:24.761153046Z,2,2025-12-11T18:10:25.007800784Z,true,2025-12-11T18:12:17.043083529Z
01KC79R44Z9ZC18Q1TFDM6AF8G,01KC792QDM8ER77KTTG8XHXEJ6,2025-12-11T18:11:07.551740077Z,false,2025-12-11T18:11:07.551740077Z,01KC792QDY5PWY64QNNCK4BSVK,2025-12-11T18:11:07.551740077Z,2,2025-12-11T18:11:07.551740077Z,Round 2,2025-12-11T18:11:07.551740077Z,2,2025-12-11T18:11:07.993648024Z,false,2025-12-11T18:11:07.551740077Z
01KC79K4XCVW5YYP2BDQ2NA4WC,01KC792Q82X2T1YA3GQS9WQQTM,2025-12-11T18:08:24.492349579Z,true,2025-12-11T18:12:25.042328328Z,01KC792Q8CHHGA8FER6C9SCFBH,2025-12-11T18:08:24.492349579Z,10,2025-12-11T18:08:24.492349579Z,Round 10,2025-12-11T18:08:24.492349579Z,2,2025-12-11T18:08:24.729499665Z,true,2025-12-11T18:12:15.919270256Z
01KC79NG508XHT8Z3XZA712H09,01KC792NZQW5MQZPSHSTMQ5DHE,2025-12-11T18:09:41.536895549Z,true,2025-12-11T18:11:57.013350256Z,01KC792P02FDQSKTX7R48P6G43,2025-12-11T18:09:41.536895549Z,5,2025-12-11T18:09:41.536895549Z,Round 5,2025-12-11T18:09:41.536895549Z,2,2025-12-11T18:09:41.843512533Z,true,2025-12-11T18:11:40.994571403Z
01KC7A4Z2HYVMJMQS3M1FFZFGE,01KC79VJ1XZ02D6PCVP5WH7QJ5,2025-12-11T18:18:08.337327521Z,true,2025-12-11T18:21:33.968067995Z,01KC79VJ6S95MS6XD8D1HAJ57N,2025-12-11T18:18:08.337327521Z,4,2025-12-11T18:18:08.337327521Z,Round 4,2025-12-11T18:18:08.337327521Z,2,2025-12-11T18:18:09.333988755Z,true,2025-12-11T18:20:54.535419907Z
01KC79KPQ12ETNSWA5ASN33P2C,01KC792PRTZHWRJ2KMDQQMG00W,2025-12-11T18:08:42.721186392Z,true,2025-12-11T18:12:59.160217979Z,01KC792PS59W7MMQWZYWR4N84V,2025-12-11T18:08:42.721186392Z,11,2025-12-11T18:08:42.721186392Z,Round 11,2025-12-11T18:08:42.721186392Z,2,2025-12-11T18:08:43.066347831Z,true,2025-12-11T18:12:52.264610485Z
01KC79PXK3Z8EZ260WWG0Z39DW,01KC792Q2KDA3A5X63Y7FG3Z7J,2025-12-11T18:10:28.067383505Z,false,2025-12-11T18:10:28.067383505Z,01KC792Q2YZQWMD1AZ7DV21XYT,2025-12-11T18:10:28.067383505Z,10,2025-12-11T18:10:28.067383505Z,Round 10,2025-12-11T18:10:28.067383505Z,2,2025-12-11T18:10:28.692758198Z,false,2025-12-11T18:10:28.067383505Z
01KC79ZGBZDQPMDYBKPV3KX179,01KC79VH8D3XDVE6Y37QAVSJQX,2025-12-11T18:15:09.439721037Z,true,2025-12-11T18:21:39.224986663Z,01KC79VHBZ10QQXP0BWPHPEQ88,2025-12-11T18:15:09.439721037Z,10,2025-12-11T18:15:09.439721037Z,Round 10,2025-12-11T18:15:09.439721037Z,2,2025-12-11T18:15:10.531454436Z,true,2025-12-11T18:21:24.828934236Z
01KC7AADT1SSBM20HPNAJ7DHDT,01KC79VJE7CNPF3WFGNWFS1AX9,2025-12-11T18:21:07.265538333Z,true,2025-12-11T18:30:11.793463987Z,01KC79VJRN83Z6TJ4WRC66DE0Y,2025-12-11T18:21:07.265538333Z,7,2025-12-11T18:21:07.265538333Z,Round 7,2025-12-11T18:21:07.265538333Z,2,2025-12-11T18:21:08.41230359Z,true,2025-12-11T18:29:04.341239633Z
01KC79NYZP0N06PNGTQ36C8XEW,01KC792P4XAE965E30E0MR6EDR,2025-12-11T18:09:56.726965708Z,true,2025-12-11T18:11:25.619958432Z,01KC792P58W4CSJFC6SH7MP77N,2025-12-11T18:09:56.726965708Z,2,2025-12-11T18:09:56.726965708Z,Round 2,2025-12-11T18:09:56.726965708Z,2,2025-12-11T18:09:56.907052152Z,true,2025-12-11T18:11:06.910630774Z
01KC79NZ21A8ST380JJJZYDBC1,01KC792P4XAE965E30E0MR6EDR,2025-12-11T18:09:56.801202711Z,true,2025-12-11T18:14:00.068419988Z,01KC792P58W4CSJFC6SH7MP77N,2025-12-11T18:09:56.801202711Z,11,2025-12-11T18:09:56.801202711Z,Round 11,2025-12-11T18:09:56.801202711Z,2,2025-12-11T18:09:57.234848974Z,true,2025-12-11T18:13:36.657391462Z
01KC7BNFCZ5T4S3HDR4WF29Q5D,01KC79X2YHB00QNBFZQY5QH2DZ,2025-12-11T18:44:37.91944972Z,true,2025-12-11T18:46:38.755486832Z,01KC79X3KPYBRKKGVN4JT64MTF,2025-12-11T18:44:37.91944972Z,0,2025-12-11T18:44:37.91944972Z,Round 0,2025-12-11T18:44:37.91944972Z,2,2025-12-11T18:44:38.543901099Z,true,2025-12-11T18:44:42.925941394Z
01KC79KPPA3XGGRT0QQ5T0K56N,01KC792PRTZHWRJ2KMDQQMG00W,2025-12-11T18:08:42.698666182Z,true,2025-12-11T18:11:41.077689276Z,01KC792PS59W7MMQWZYWR4N84V,2025-12-11T18:08:42.698666182Z,8,2025-12-11T18:08:42.698666182Z,Round 8,2025-12-11T18:08:42.698666182Z,2,2025-12-11T18:08:42.999407007Z,true,2025-12-11T18:11:26.298758023Z
01KC79KPPD3E0BHF7438QNR3MK,01KC792PRTZHWRJ2KMDQQMG00W,2025-12-11T18:08:42.701364232Z,true,2025-12-11T18:12:45.007069858Z,01KC792PS59W7MMQWZYWR4N84V,2025-12-11T18:08:42.701364232Z,9,2025-12-11T18:08:42.701364232Z,Round 9,2025-12-11T18:08:42.701364232Z,2,2025-12-11T18:08:43.022026767Z,true,2025-12-11T18:11:41.497746086Z
01KC79S07QD1ZMSPMMDNTT11D4,01KC792R3GAQ93Y2KWRDZ6PHKT,2025-12-11T18:11:36.311296615Z,true,2025-12-11T18:14:23.056486164Z,01KC792R3VN56ANE0EJ3WM1V55,2025-12-11T18:11:36.311296615Z,7,2025-12-11T18:11:36.311296615Z,Round 7,2025-12-11T18:11:36.311296615Z,2,2025-12-11T18:11:36.907359759Z,true,2025-12-11T18:14:11.61611833Z
01KC79S08NGNEQE17KQZZXFWBT,01KC792R3GAQ93Y2KWRDZ6PHKT,2025-12-11T18:11:36.341593354Z,true,2025-12-11T18:14:48.014879698Z,01KC792R3VN56ANE0EJ3WM1V55,2025-12-11T18:11:36.341593354Z,9,2025-12-11T18:11:36.341593354Z,Round 9,2025-12-11T18:11:36.341593354Z,2,2025-12-11T18:11:37.017866058Z,true,2025-12-11T18:14:34.142101614Z
01KC79ZG4V1ZGSNRB5Z8JF07SR,01KC79VH8D3XDVE6Y37QAVSJQX,2025-12-11T18:15:09.211727751Z,true,2025-12-11T18:16:46.760008342Z,01KC79VHBZ10QQXP0BWPHPEQ88,2025-12-11T18:15:09.211727751Z,0,2025-12-11T18:15:09.211727751Z,Round 0,2025-12-11T18:15:09.211727751Z,2,2025-12-11T18:15:09.586614003Z,true,2025-12-11T18:15:12.615570871Z
01KC79GJX9WN9H1G0PMAJEBBM8,01KC792RDGGK8CDH8Q95GZY5QB,2025-12-11T18:07:00.521429393Z,true,2025-12-11T18:08:32.182276153Z,01KC792RDTTPADJ08M6VFTYHNX,2025-12-11T18:07:00.521429393Z,6,2025-12-11T18:07:00.521429393Z,Round 6,2025-12-11T18:07:00.521429393Z,2,2025-12-11T18:07:00.736434027Z,true,2025-12-11T18:08:25.862005832Z
01KC79N3E371M6G5DFD142DSKV,01KC792NT3GNWPDN4K2DAPSNHC,2025-12-11T18:09:28.515942308Z,true,2025-12-11T18:10:46.210019132Z,01KC792NTEQ8JKXK344BFAF58E,2025-12-11T18:09:28.515942308Z,3,2025-12-11T18:09:28.515942308Z,Round 3,2025-12-11T18:09:28.515942308Z,2,2025-12-11T18:09:28.713268232Z,true,2025-12-11T18:10:38.533468136Z
01KC79N3FH0C210EYV9EDF95B0,01KC792NT3GNWPDN4K2DAPSNHC,2025-12-11T18:09:28.56186673Z,true,2025-12-11T18:11:49.185145913Z,01KC792NTEQ8JKXK344BFAF58E,2025-12-11T18:09:28.56186673Z,11,2025-12-11T18:09:28.56186673Z,Round 11,2025-12-11T18:09:28.56186673Z,2,2025-12-11T18:09:28.9371415Z,true,2025-12-11T18:11:44.909299837Z
01KC79RQDR63Z7NT6ENQ4TA6SA,01KC792QR6XXN61ZXWP8M9MPK8,2025-12-11T18:11:27.288976212Z,true,2025-12-11T18:12:57.089887623Z,01KC792QRJCW2RMKD50WKTBMJB,2025-12-11T18:11:27.288976212Z,3,2025-12-11T18:11:27.288976212Z,Round 3,2025-12-11T18:11:27.288976212Z,2,2025-12-11T18:11:27.520354153Z,true,2025-12-11T18:12:36.935854142Z
01KC7AADY4QGZVZW3AS8BAX77G,01KC79VJE7CNPF3WFGNWFS1AX9,2025-12-11T18:21:07.39677426Z,true,2025-12-11T18:35:20.152201084Z,01KC79VJRN83Z6TJ4WRC66DE0Y,2025-12-11T18:21:07.39677426Z,11,2025-12-11T18:21:07.39677426Z,Round 11,2025-12-11T18:21:07.39677426Z,2,2025-12-11T18:21:08.915261495Z,true,2025-12-11T18:33:47.220051948Z
01KC79PEYZ1TKARB2XXG4P8JT6,01KC792PFK3W14G4ZFE0JVZG1C,2025-12-11T18:10:13.087701448Z,true,2025-12-11T18:12:11.682336194Z,01KC792PFW6AVG96T52RTPX57B,2025-12-11T18:10:13.087701448Z,2,2025-12-11T18:10:13.087701448Z,Round 2,2025-12-11T18:10:13.087701448Z,2,2025-12-11T18:10:13.187597628Z,true,2025-12-11T18:11:49.552525643Z
01KC79Z2M40W0MJQ0BM9HVFG5P,01KC79Q7J7QADCZGK8XSKJE216,2025-12-11T18:14:55.364189653Z,false,2025-12-11T18:14:55.364189653Z,01KC79Q7KZQDNHF5M1TY59AJCV,2025-12-11T18:14:55.364189653Z,11,2025-12-11T18:14:55.364189653Z,Round 11,2025-12-11T18:14:55.364189653Z,2,2025-12-11T18:14:56.460858864Z,false,2025-12-11T18:14:55.364189653Z
01KC79JWS99D72ZJQA83X132DN,01KC792QXFDTTSEYSKJSE46MFT,2025-12-11T18:08:16.169912792Z,true,2025-12-11T18:11:31.973439887Z,01KC792QXT26YC6BEFZ6Z9RW21,2025-12-11T18:08:16.169912792Z,9,2025-12-11T18:08:16.169912792Z,Round 9,2025-12-11T18:08:16.169912792Z,2,2025-12-11T18:08:16.42637113Z,true,2025-12-11T18:11:19.500096515Z
01KC79MS8RX83R7AN4X47WA8SW,01KC792NHQWGSTE39SGFFP76GE,2025-12-11T18:09:18.104096154Z,true,2025-12-11T18:10:32.360137094Z,01KC792NJ42D4D8E76QXEYJGPD,2025-12-11T18:09:18.104096154Z,2,2025-12-11T18:09:18.104096154Z,Round 2,2025-12-11T18:09:18.104096154Z,2,2025-12-11T18:09:18.247334111Z,true,2025-12-11T18:10:12.537296037Z
01KC79PT9Z2K6GKPDK9SZWQ9DN,01KC792PXGTWWGJ3W8WN91YRG2,2025-12-11T18:10:24.703503933Z,true,2025-12-11T18:17:08.896471578Z,01KC792PXTR0N6KYBS1YKZHZ15,2025-12-11T18:10:24.703503933Z,10,2025-12-11T18:10:24.703503933Z,Round 10,2025-12-11T18:10:24.703503933Z,2,2025-12-11T18:10:25.295299395Z,true,2025-12-11T18:16:43.583964136Z
01KC79RQ8J0BXS1QNR37G1R7H2,01KC792QR6XXN61ZXWP8M9MPK8,2025-12-11T18:11:27.122632993Z,true,2025-12-11T18:12:36.885337537Z,01KC792QRJCW2RMKD50WKTBMJB,2025-12-11T18:11:27.122632993Z,2,2025-12-11T18:11:27.122632993Z,Round 2,2025-12-11T18:11:27.122632993Z,2,2025-12-11T18:11:27.45646457Z,true,2025-12-11T18:12:15.536632611Z
01KC7A006RMX5WXG2VMVQVSSSA,01KC79VHE8PE9MZRMG71GAT5MW,2025-12-11T18:15:25.656526983Z,true,2025-12-11T18:16:04.392023083Z,01KC79VHNW7FWHSXXSWMJ4BAAT,2025-12-11T18:15:25.656526983Z,0,2025-12-11T18:15:25.656526983Z,Round 0,2025-12-11T18:15:25.656526983Z,2,2025-12-11T18:15:26.095981806Z,true,2025-12-11T18:15:29.179137679Z
01KC79C6FXJ1C4X1Q09KZWDJ8C,01KC792RSWBXR1CBEJH052NEY8,2025-12-11T18:04:36.733305301Z,true,2025-12-11T18:06:29.6132737Z,01KC792RTASY0JSKRRE5K8E1F9,2025-12-11T18:04:36.733305301Z,12,2025-12-11T18:04:36.733305301Z,Round 12,2025-12-11T18:04:36.733305301Z,2,2025-12-11T18:04:36.987385956Z,true,2025-12-11T18:06:23.032959169Z
01KC79R45ES1PS0AW2S70XJ8M4,01KC792QDM8ER77KTTG8XHXEJ6,2025-12-11T18:11:07.56608871Z,false,2025-12-11T18:11:07.56608871Z,01KC792QDY5PWY64QNNCK4BSVK,2025-12-11T18:11:07.56608871Z,1,2025-12-11T18:11:07.56608871Z,Round 1,2025-12-11T18:11:07.56608871Z,2,2025-12-11T18:11:07.866136382Z,false,2025-12-11T18:11:07.56608871Z
01KC79R47W10V47FBBDR2J421K,01KC792QDM8ER77KTTG8XHXEJ6,2025-12-11T18:11:07.644938033Z,false,2025-12-11T18:11:07.644938033Z,01KC792QDY5PWY64QNNCK4BSVK,2025-12-11T18:11:07.644938033Z,8,2025-12-11T18:11:07.644938033Z,Round 8,2025-12-11T18:11:07.644938033Z,2,2025-12-11T18:11:08.402111657Z,false,2025-12-11T18:11:07.644938033Z
01KC79XVMEP0AJ8TVNPWFK6ZBA,01KC79Q5TFKGNAN8RQVVBH04JK,2025-12-11T18:14:15.438136936Z,true,2025-12-11T18:19:14.125981073Z,01KC79Q5VKEKA6F68YHYY2PTG3,2025-12-11T18:14:15.438136936Z,12,2025-12-11T18:14:15.438136936Z,Round 12,2025-12-11T18:14:15.438136936Z,2,2025-12-11T18:14:16.565722303Z,true,2025-12-11T18:19:00.758770367Z
01KC7BNFK0Z3EPZB83Z7E421GQ,01KC79X2YHB00QNBFZQY5QH2DZ,2025-12-11T18:44:38.113025687Z,true,2025-12-11T18:49:11.414601915Z,01KC79X3KPYBRKKGVN4JT64MTF,2025-12-11T18:44:38.113025687Z,4,2025-12-11T18:44:38.113025687Z,Round 4,2025-12-11T18:44:38.113025687Z,2,2025-12-11T18:44:39.082203897Z,true,2025-12-11T18:48:48.252096755Z
01KC79GMJ1BTB300D0SKRNCG55,01KC792RKV2EEPDB2VKNCS5H0N,2025-12-11T18:07:02.209400955Z,true,2025-12-11T18:07:43.714662166Z,01KC792RM5H8250G7S7JGPBJ2K,2025-12-11T18:07:02.209400955Z,0,2025-12-11T18:07:02.209400955Z,Round 0,2025-12-11T18:07:02.209400955Z,2,2025-12-11T18:07:02.285039192Z,true,2025-12-11T18:07:02.86227734Z
01KC79K4W2TTDGECBKBZ6NB2X0,01KC792Q82X2T1YA3GQS9WQQTM,2025-12-11T18:08:24.450342788Z,true,2025-12-11T18:12:34.170333654Z,01KC792Q8CHHGA8FER6C9SCFBH,2025-12-11T18:08:24.450342788Z,11,2025-12-11T18:08:24.450342788Z,Round 11,2025-12-11T18:08:24.450342788Z,2,2025-12-11T18:08:24.744809178Z,true,2025-12-11T18:12:25.10201173Z
01KC79S0A7Q4VKPR5JXWJAC4VY,01KC792R3GAQ93Y2KWRDZ6PHKT,2025-12-11T18:11:36.391193377Z,true,2025-12-11T18:15:35.710263666Z,01KC792R3VN56ANE0EJ3WM1V55,2025-12-11T18:11:36.391193377Z,11,2025-12-11T18:11:36.391193377Z,Round 11,2025-12-11T18:11:36.391193377Z,2,2025-12-11T18:11:37.161462061Z,true,2025-12-11T18:15:16.221522174Z
01KC79XVHT0M0822M7WYBSQM8M,01KC79Q5TFKGNAN8RQVVBH04JK,2025-12-11T18:14:15.355014272Z,true,2025-12-11T18:17:13.801990494Z,01KC79Q5VKEKA6F68YHYY2PTG3,2025-12-11T18:14:15.355014272Z,5,2025-12-11T18:14:15.355014272Z,Round 5,2025-12-11T18:14:15.355014272Z,2,2025-12-11T18:14:16.008760103Z,true,2025-12-11T18:16:53.473571884Z
01KC7AE85SDPTKC2AVDMNKN4HP,01KC79VJKE866YDMKWKSSCRSG8,2025-12-11T18:23:12.569271753Z,true,2025-12-11T18:30:00.326323882Z,01KC79VK0HYCMYG94EPY3TV8PH,2025-12-11T18:23:12.569271753Z,7,2025-12-11T18:23:12.569271753Z,Round 7,2025-12-11T18:23:12.569271753Z,2,2025-12-11T18:23:13.685342621Z,true,2025-12-11T18:29:24.019568963Z
01KC79K4WWT5GZ5NTNC2KNRYEG,01KC792Q82X2T1YA3GQS9WQQTM,2025-12-11T18:08:24.476884505Z,true,2025-12-11T18:10:42.873324094Z,01KC792Q8CHHGA8FER6C9SCFBH,2025-12-11T18:08:24.476884505Z,6,2025-12-11T18:08:24.476884505Z,Round 6,2025-12-11T18:08:24.476884505Z,2,2025-12-11T18:08:24.651104978Z,true,2025-12-11T18:10:21.266414618Z
01KC79M3K4AKFSKQAAKE01B8JK,01KC792KZR2KPNFT8RETH9PVJY,2025-12-11T18:08:55.908552019Z,true,2025-12-11T18:09:51.178129048Z,01KC792M0BM7GTS3CCE5Y5ZV08,2025-12-11T18:08:55.908552019Z,2,2025-12-11T18:08:55.908552019Z,Round 2,2025-12-11T18:08:55.908552019Z,2,2025-12-11T18:08:56.041821528Z,true,2025-12-11T18:09:35.394340385Z
01KC79PBH7455SZ4TCM4Q2KSE7,01KC792PA4EJ6B9N1NVAP206ZD,2025-12-11T18:10:09.575098318Z,true,2025-12-11T18:11:32.989982031Z,01KC792PAG0VBJYH8A5GGYPASS,2025-12-11T18:10:09.575098318Z,0,2025-12-11T18:10:09.575098318Z,Round 0,2025-12-11T18:10:09.575098318Z,2,2025-12-11T18:10:09.796086849Z,true,2025-12-11T18:10:10.841301078Z
01KC79ZGBAXRXQ9H9GT4DXV1DR,01KC79VH8D3XDVE6Y37QAVSJQX,2025-12-11T18:15:09.418144571Z,true,2025-12-11T18:21:24.749823773Z,01KC79VHBZ10QQXP0BWPHPEQ88,2025-12-11T18:15:09.418144571Z,9,2025-12-11T18:15:09.418144571Z,Round 9,2025-12-11T18:15:09.418144571Z,2,2025-12-11T18:15:10.448606538Z,true,2025-12-11T18:21:03.24635696Z
01KC7A4Z59S1CBF1NN5W9JXJ2X,01KC79VJ1XZ02D6PCVP5WH7QJ5,2025-12-11T18:18:08.425606485Z,true,2025-12-11T18:22:41.65710132Z,01KC79VJ6S95MS6XD8D1HAJ57N,2025-12-11T18:18:08.425606485Z,6,2025-12-11T18:18:08.425606485Z,Round 6,2025-12-11T18:18:08.425606485Z,2,2025-12-11T18:18:09.573635083Z,true,2025-12-11T18:22:08.730698078Z
01KC7A2E2XVZJM6MT64ACA8EK3,01KC79VHVA3W05MJ5T7R51WJGB,2025-12-11T18:16:45.40554278Z,false,2025-12-11T18:16:45.40554278Z,01KC79VJ1C3ZDY5HF0N9GH13VS,2025-12-11T18:16:45.40554278Z,7,2025-12-11T18:16:45.40554278Z,Round 7,2025-12-11T18:16:45.40554278Z,2,2025-12-11T18:16:46.17742482Z,false,2025-12-11T18:16:45.40554278Z
01KC7APNRDWNTC2TD03WXDCNN5,01KC79VJXXPSPD2VWHGZ052C31,2025-12-11T18:27:48.621168418Z,false,2025-12-11T18:27:48.621168418Z,01KC79VK797V9N954PGYD7K2K1,2025-12-11T18:27:48.621168418Z,6,2025-12-11T18:27:48.621168418Z,Round 6,2025-12-11T18:27:48.621168418Z,2,2025-12-11T18:27:49.835130681Z,false,2025-12-11T18:27:48.621168418Z
01KC79C6FRNB8KEV0XHPW3HNSP,01KC792RSWBXR1CBEJH052NEY8,2025-12-11T18:04:36.728726306Z,true,2025-12-11T18:05:59.633505226Z,01KC792RTASY0JSKRRE5K8E1F9,2025-12-11T18:04:36.728726306Z,8,2025-12-11T18:04:36.728726306Z,Round 8,2025-12-11T18:04:36.728726306Z,2,2025-12-11T18:04:36.914060656Z,true,2025-12-11T18:05:51.200503805Z
01KC79N3CXFA7SYQG01HQA7749,01KC792NT3GNWPDN4K2DAPSNHC,2025-12-11T18:09:28.478016675Z,true,2025-12-11T18:09:56.333305127Z,01KC792NTEQ8JKXK344BFAF58E,2025-12-11T18:09:28.478016675Z,0,2025-12-11T18:09:28.478016675Z,Round 0,2025-12-11T18:09:28.478016675Z,2,2025-12-11T18:09:28.599973873Z,true,2025-12-11T18:09:29.409118111Z
01KC79NZ1MJ55VF74JJXFJPGY5,01KC792P4XAE965E30E0MR6EDR,2025-12-11T18:09:56.788535809Z,true,2025-12-11T18:12:55.393568481Z,01KC792P58W4CSJFC6SH7MP77N,2025-12-11T18:09:56.788535809Z,9,2025-12-11T18:09:56.788535809Z,Round 9,2025-12-11T18:09:56.788535809Z,2,2025-12-11T18:09:57.171240307Z,true,2025-12-11T18:12:42.230532664Z
01KC79PTAM2V8S43CMBT83C3CR,01KC792PXGTWWGJ3W8WN91YRG2,2025-12-11T18:10:24.724148256Z,true,2025-12-11T18:15:33.482648299Z,01KC792PXTR0N6KYBS1YKZHZ15,2025-12-11T18:10:24.724148256Z,8,2025-12-11T18:10:24.724148256Z,Round 8,2025-12-11T18:10:24.724148256Z,2,2025-12-11T18:10:25.21904757Z,true,2025-12-11T18:14:37.429863266Z
01KC79PXJFF3XBJKR9D1Y62DMK,01KC792Q2KDA3A5X63Y7FG3Z7J,2025-12-11T18:10:28.047897896Z,false,2025-12-11T18:10:28.047897896Z,01KC792Q2YZQWMD1AZ7DV21XYT,2025-12-11T18:10:28.047897896Z,12,2025-12-11T18:10:28.047897896Z,Round 12,2025-12-11T18:10:28.047897896Z,2,2025-12-11T18:10:28.813984723Z,false,2025-12-11T18:10:28.047897896Z
01KC79HQBCMW0AE1TBCJSB0HZ1,01KC792S5XKA02FKX43NFPRQY2,2025-12-11T18:07:37.836910266Z,true,2025-12-11T18:10:15.670881971Z,01KC792S662BJ5HPY24M0VV8VJ,2025-12-11T18:07:37.836910266Z,10,2025-12-11T18:07:37.836910266Z,Round 10,2025-12-11T18:07:37.836910266Z,2,2025-12-11T18:07:38.052891107Z,true,2025-12-11T18:10:06.628592764Z
01KC79HQBKYNCEK4ZCQMBHBC0A,01KC792S5XKA02FKX43NFPRQY2,2025-12-11T18:07:37.843589125Z,true,2025-12-11T18:10:36.816590254Z,01KC792S662BJ5HPY24M0VV8VJ,2025-12-11T18:07:37.843589125Z,12,2025-12-11T18:07:37.843589125Z,Round 12,2025-12-11T18:07:37.843589125Z,2,2025-12-11T18:07:38.084660592Z,true,2025-12-11T18:10:25.538088453Z
